Date,PAXG-USD_price
2020-12-09 00:00:00+00:00,1839.8807373046875
2020-12-10 00:00:00+00:00,1829.2503662109375
2020-12-11 00:00:00+00:00,1827.638916015625
2020-12-12 00:00:00+00:00,1826.5107421875
2020-12-13 00:00:00+00:00,1833.974853515625
2020-12-14 00:00:00+00:00,1827.4686279296875
2020-12-15 00:00:00+00:00,1844.2884521484375
2020-12-16 00:00:00+00:00,1860.1285400390625
2020-12-17 00:00:00+00:00,1898.01708984375
2020-12-18 00:00:00+00:00,1892.7398681640625
2020-12-19 00:00:00+00:00,1886.487060546875
2020-12-20 00:00:00+00:00,1888.64453125
2020-12-21 00:00:00+00:00,1889.79541015625
2020-12-22 00:00:00+00:00,1880.6937255859375
2020-12-23 00:00:00+00:00,1876.4908447265625
2020-12-24 00:00:00+00:00,1890.660400390625
2020-12-25 00:00:00+00:00,1898.0640869140625
2020-12-26 00:00:00+00:00,1911.6611328125
2020-12-27 00:00:00+00:00,1926.6065673828125
2020-12-28 00:00:00+00:00,1909.0081787109375
2020-12-29 00:00:00+00:00,1901.1336669921875
2020-12-30 00:00:00+00:00,1916.7132568359375
2020-12-31 00:00:00+00:00,1930.4727783203125
2021-01-01 00:00:00+00:00,1928.3507080078125
2021-01-02 00:00:00+00:00,1960.474365234375
2021-01-03 00:00:00+00:00,1961.2314453125
2021-01-04 00:00:00+00:00,1997.9852294921875
2021-01-05 00:00:00+00:00,2020.681396484375
2021-01-06 00:00:00+00:00,1962.541748046875
2021-01-07 00:00:00+00:00,1953.2225341796875
2021-01-08 00:00:00+00:00,1875.8663330078125
2021-01-09 00:00:00+00:00,1883.228515625
2021-01-10 00:00:00+00:00,1873.0821533203125
2021-01-11 00:00:00+00:00,1861.58837890625
2021-01-12 00:00:00+00:00,1865.8828125
2021-01-13 00:00:00+00:00,1857.8455810546875
2021-01-14 00:00:00+00:00,1867.1156005859375
2021-01-15 00:00:00+00:00,1835.1561279296875
2021-01-16 00:00:00+00:00,1844.6737060546875
2021-01-17 00:00:00+00:00,1836.578369140625
2021-01-18 00:00:00+00:00,1852.8516845703125
2021-01-19 00:00:00+00:00,1849.832275390625
2021-01-20 00:00:00+00:00,1884.7095947265625
2021-01-21 00:00:00+00:00,1883.8507080078125
2021-01-22 00:00:00+00:00,1864.253173828125
2021-01-23 00:00:00+00:00,1866.4730224609375
2021-01-24 00:00:00+00:00,1859.47021484375
2021-01-25 00:00:00+00:00,1860.4906005859375
2021-01-26 00:00:00+00:00,1864.59521484375
2021-01-27 00:00:00+00:00,1848.29248046875
2021-01-28 00:00:00+00:00,1853.6019287109375
2021-01-29 00:00:00+00:00,1867.6785888671875
2021-01-30 00:00:00+00:00,1866.6514892578125
2021-01-31 00:00:00+00:00,1873.11181640625
2021-02-01 00:00:00+00:00,1866.3408203125
2021-02-02 00:00:00+00:00,1852.4371337890625
2021-02-03 00:00:00+00:00,1849.3319091796875
2021-02-04 00:00:00+00:00,1810.6710205078125
2021-02-05 00:00:00+00:00,1833.0498046875
2021-02-06 00:00:00+00:00,1836.3804931640625
2021-02-07 00:00:00+00:00,1839.489013671875
2021-02-08 00:00:00+00:00,1848.3377685546875
2021-02-09 00:00:00+00:00,1853.6861572265625
2021-02-10 00:00:00+00:00,1856.9366455078125
2021-02-11 00:00:00+00:00,1838.1356201171875
2021-02-12 00:00:00+00:00,1844.0841064453125
2021-02-13 00:00:00+00:00,1848.615966796875
2021-02-14 00:00:00+00:00,1844.083251953125
2021-02-15 00:00:00+00:00,1833.849609375
2021-02-16 00:00:00+00:00,1817.9237060546875
2021-02-17 00:00:00+00:00,1798.0816650390625
2021-02-18 00:00:00+00:00,1789.232177734375
2021-02-19 00:00:00+00:00,1808.0350341796875
2021-02-20 00:00:00+00:00,1815.8056640625
2021-02-21 00:00:00+00:00,1818.6224365234375
2021-02-22 00:00:00+00:00,1825.998779296875
2021-02-23 00:00:00+00:00,1820.9234619140625
2021-02-24 00:00:00+00:00,1813.3675537109375
2021-02-25 00:00:00+00:00,1769.996337890625
2021-02-26 00:00:00+00:00,1749.2469482421875
2021-02-27 00:00:00+00:00,1752.509033203125
2021-02-28 00:00:00+00:00,1747.4227294921875
2021-03-01 00:00:00+00:00,1728.6929931640625
2021-03-02 00:00:00+00:00,1751.1312255859375
2021-03-03 00:00:00+00:00,1721.0286865234375
2021-03-04 00:00:00+00:00,1707.1497802734375
2021-03-05 00:00:00+00:00,1711.9073486328125
2021-03-06 00:00:00+00:00,1716.711181640625
2021-03-07 00:00:00+00:00,1720.8682861328125
2021-03-08 00:00:00+00:00,1704.699462890625
2021-03-09 00:00:00+00:00,1729.2515869140625
2021-03-10 00:00:00+00:00,1739.76171875
2021-03-11 00:00:00+00:00,1743.667236328125
2021-03-12 00:00:00+00:00,1739.8612060546875
2021-03-13 00:00:00+00:00,1744.158447265625
2021-03-14 00:00:00+00:00,1737.068603515625
2021-03-15 00:00:00+00:00,1735.020263671875
2021-03-16 00:00:00+00:00,1743.3291015625
2021-03-17 00:00:00+00:00,1758.459716796875
2021-03-18 00:00:00+00:00,1744.9281005859375
2021-03-19 00:00:00+00:00,1763.4857177734375
2021-03-20 00:00:00+00:00,1763.453857421875
2021-03-21 00:00:00+00:00,1748.865478515625
2021-03-22 00:00:00+00:00,1748.4454345703125
2021-03-23 00:00:00+00:00,1742.18896484375
2021-03-24 00:00:00+00:00,1742.7772216796875
